"id","movie_id","title","vote_average","vote_count","overview","release_date","genres","providers","provider_release_dates","trending","timestamp","poster_image"
6448,500723,Awe!,6.939,33,"‘Awe’ charts the journey of a motley of characters that have nothing to do with each other but are yet connected by a single, fragile string. Who are these people and what about their lives connect them to each other is what the film is all about.",2018-02-16,"{Romance,Action,Drama}","{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",false,2024-08-07 05:11:56.822,https://image.tmdb.org/t/p/w500/98Dn1D22PWmgwkEx7UEVLtpAPmk.jpg
78197,1217480,Steppe,0.0,0,The story is about inspectors-conservationists who come to grips with poachers and save a woman and her daughter at the cost of their own lives.,2022-11-25,"{Action,Western,Drama}",{},{},false,2024-07-19 05:12:11.609,https://image.tmdb.org/t/p/w500/oVIOHrrTBacuR1EZpVPHr7QVnhf.jpg
162038,194834,Re-Generator,6.3,43,"A plane containing a highly classified government project crashes outside of a small town in the US. Realizing the level of danger, the government tries to secretly fix the problem. As tensions grow, the situation gets out of control, and civilians from the town find themselves facing their worst nightmare: a genetically enhanced killing machine that doesn't know how to stop.",2010-01-23,"{Action,""Science Fiction""}",{},{},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/91DuiopktCSjCi4ozPePJWTaIL5.jpg
132684,1314041,Butterflies,0.0,0,"Costin, a teenage boy, likes his neighbour, Mimi, so he tries to impress her.",2024-08-08,"{Romance,Action,Comedy}",{},{},false,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/ymmfWMbQkzok9VZm1tThy2SOlOa.jpg
31624,231088,Channeling,5.0,14,A drama centered on people who seek validation by broadcasting their lives to as big an audience as possible.,2013-04-05,"{""Science Fiction"",Action}",{},{},false,2024-08-15 05:15:12.771,https://image.tmdb.org/t/p/w500/jz7uVQ3EFL03qcyoTJOYvtLnQMh.jpg
32107,628044,Necromancer 2020,5.4,12,"Win is the only survivor from a black magic attack that has taken away his father's sacred amulet. When he come back for revenge with a powerful sorcery, he is faced with a new powerful cult that help people to be wealthy but hide its roots of black magic behind the benevolent front. He will have to destroy this organization before it ruins more lives and also his girlfriend's future.",2019-11-14,"{Action,Fantasy,Horror,Mystery}",{},{},false,2024-08-21 05:17:24.576,https://image.tmdb.org/t/p/w500/r9jpUOufJE5GTwc4xtOpwnjeFUz.jpg
5482,290555,Wolves,5.866,290,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",2014-08-28,"{Horror,Action}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/cJw3pKFRaoO7HoWPswks1CKALIB.jpg
60234,1148383,LEGO Monkie Kid: Embrace Your Destiny,10.0,1,"The Lady Bone Demon is close to complete her final plan to achieve her destiny! With the heroes scattered, things look grim for MK and his friends. It's up to him to reunite the team and take the fight back to the Lady Bone Demon. With the fate of the world in the balance, the heroes will need to embrace their destiny if they're going to stand a chance to save the universe!",2022-06-01,"{Animation,Action,Adventure}",{},{},false,2024-07-23 05:12:40.625,https://image.tmdb.org/t/p/w500/ewlm1JAFea9EmWJ00T8ZZv33zyN.jpg
78171,1211135,Rock ‘n’ Roll Ringo,0.0,0,"A scaffolding builder loses his job and starts as a temporary worker at the funfair. There he is seduced by a showman into making a career as a fairground boxer - and hopes to fulfill a long-awaited dream for his daughter.",2024-09-05,"{Drama,Action}",{},{},false,2024-07-21 05:12:48.351,https://image.tmdb.org/t/p/w500/hX6yMQY1qhZ3kweAh88EEgp7yhQ.jpg
5084,469912,Donten: Laughing Under the Clouds - Gaiden: Chapter 1 - One Year After the Battle,7.3,9,One year has passed after the great battle against the Orochi (gigantic snake). Tenka Kumo had been paralyzed from the final battle and he took part of the government’s human experiment before the battle. Tenka withdrew himself from society but his younger brothers Soramaru and Chutaro find out the secret past about their older brother.,2017-12-02,"{Animation,Action,Adventure,Fantasy}",{},{},false,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/8eHhIEsSXMZ5Q502B4cKgdmEgOK.jpg
56603,411712,Sacred Seven: Shirogane no Tsubasa,8.0,1,A recap special that will feature the battles of Alma and Knight. The past story of Knight will be described with new animations.,2012-06-07,"{Animation,Action}",{},{},false,2024-08-11 05:11:54.560,https://image.tmdb.org/t/p/w500/txtypv2XFRdotunURJlEX6ByBJR.jpg
126787,1017272,Spoon,0.0,0,A thriller with supernatural overtones about a man with a medical condition that causes him to black out during moments of extreme stress and leads him to make a remarkable discovery about himself.,2011-01-01,"{Action,Thriller,Drama,Fantasy}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/tuCL2mAY77MS9eXuSRbQ7PUOGhc.jpg
69771,959101,The Gravity,5.2,17,"As a mysterious planetary alignment sets the sky on fire, two brothers are reunited with a childhood friend.",2023-10-06,"{Drama,Action,""Science Fiction""}",{},{},false,2024-08-06 05:11:49.710,https://image.tmdb.org/t/p/w500/o4zo2KNJWFdrtUIZhMOv62e7EPr.jpg
40200,929652,Twisted,0.0,0,"A team sent by the government is here to protect humanity from tornadoes. Bruce, Walter and Barrett are part of the Anti Tornado Squad and are ready to deal with that one-of-a-kind mission.",2021-09-01,"{Action,Comedy,Animation}",{},{},false,2024-07-06 05:16:36.085,https://image.tmdb.org/t/p/w500/zuAFgr2PKiqfL9mZbNnwHhF9wAs.jpg
31640,475250,Omertà,7.2,16,"A dramatization of the complex and dangerous life of Omar Sheikh. A convicted terrorist who many believe had financial connections to 9/11, Sheikh is widely known as the man responsible forthe 2002 kidnapping and murder of Wall Street Journal reporter Daniel Pearl.",2018-04-20,"{Action,Drama}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-07-04 05:11:29.967,https://image.tmdb.org/t/p/w500/47YDdPKM5qmuOWjxwOcQJtobpqa.jpg
61062,174522,Rock Paper Scissors,5.9,5,Four men are each looking for a way out. Their fates collide one night.,2013-01-25,"{Action,Crime,Drama}",{},{},false,2024-08-11 05:11:54.560,https://image.tmdb.org/t/p/w500/poxv9jfYoBthZXOCGOb2pSnm29e.jpg
65613,843729,Ajagajantharam,6.8,6,"Aranjali is all set to celebrate the annual temple festival. Some unforeseen chain of events involving an elephant, a few young men, a notorious criminal, a drama troop and some trouble-loving villagers brings complete mayhem to the place",2021-12-31,{Action},{},{},false,2024-07-23 05:12:40.625,https://image.tmdb.org/t/p/w500/9SKsMvNArp0ytrjrx5h6rCf1wxN.jpg
6352,374195,Garo: Divine Flame,5.9,15,"Leon, who has succeeded the name of Golden Knight ""GARO,"" devotes himself to train a young Makai Knight for the next generation, together with Prince Alfonso of the Valiante Kingdom. Then, they receive an order to exterminate the most beautiful Horror in the world which resides in a neighboring country ""Vazelia."" At the same time, a young Makai Knight for the next generation is kidnapped by an unknown person. Leon desperately follows them, only to find that he is surrounded by his enemies at a dead end. Then, a Makai Knight Dario who was supposed to be missing for some time suddenly appears and rescues him. Under his guidance, Leon is led to the town where he meets up a totally unexpected person.",2016-04-01,"{Action,Animation}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/74xMMFGE2eGXQZNKyqcc69R4TUM.jpg
5295,483452,K: Seven Stories Movie 1 - R:B - Blaze,6.667,24,"",2018-07-07,"{Animation,Drama,Action}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/ldN4JeB5vh2wyCutUKK9h6DEr3D.jpg
5139,1288104,Road Wars: Max Fury,2.0,4,"In a post-apocalyptic wasteland, two sisters leave their stronghold to save their wounded mother. Armed only with a muscle car and limited ammo, they race against time and ruthless raiders to secure life-saving supplies from a distant outpost.",2024-05-17,"{Action,Adventure,""Science Fiction""}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/5UfZeMmpw0SKAK13VPUpTtN7xRb.jpg
57093,330414,"10 Endrathukulla",4.583,18,A skilled car driver takes on an assignment to deliver a 'package' from Chennai to Uttarkhand. What he doesn't realize is that the young woman who is travelling along with him is the 'package'. What is the mystery around her?,2015-10-21,"{Action,Romance}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/36dSjANLJHwJ25mwHa5EA7uxMAm.jpg
27578,404713,Downhill,3.7,23,"Deeply upset by the passing of his best friend, a professional BMX rider accepts to partake in a race in Chile. Everything goes as planned until he stumbles upon a man who is infected by a mysterious virus and becomes the target of local assassins.",2016-07-03,"{Horror,Action}",{},{},false,2024-08-07 05:11:56.822,https://image.tmdb.org/t/p/w500/eOACVnxwVKmD21wbFQQAen4DgbP.jpg
27540,795389,Money Fight,4.0,1,"A group of friends decides to escape their mundane life by documenting their lives as they search for an underground fight club within in the dark web. They put everything on the line for money, respect, and friendship. But when is the point of no return? And will they find their silver lining?",2021-02-27,"{Thriller,Action,Drama}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-07-24 05:11:19.212,https://image.tmdb.org/t/p/w500/j9GZMJ4DgUtztSOY89S924q59WL.jpg
107413,427032,Asphaltgorillas,6.0,29,"Small-time crook Atris is tired of working for Berlin crime lord El Keitar. Yet in order to build his own syndicate, he needs money. When his friend Frank offers him a lucrative deal, Atris thinks his chance has finally come, not knowing that he is about to set in motion a fateful chain of events.",2018-08-30,"{Action,Drama,Comedy,Crime}",{},{},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/wqJ3J3H0E06383ZGmoqDGtpbnAu.jpg
10467,67328,The Gundown,4.3,14,"Seeking revenge and justice, Cole Brandt finds himself in the lawless town of Dead River where he is faced with one last bloody showdown for freedom in order to protect The Majestic Saloon and a beautiful woman.",2012-01-30,"{Action,Western}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-09 05:11:25.102,https://image.tmdb.org/t/p/w500/svP0GZ2PdfYvQrHZLj6ElY9BKqR.jpg
191394,679659,Salaga,0.0,0,"Vijaykumar, alias Salaga, is unknowingly pulled into the realm of the underworld. Samrat, an honest and upright cop, sees through him and decides to bring about justice.",2021-10-14,"{Crime,Action}","{""Sun Nxt""}",{NULL},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/c9wX2wGrmMigiNlSw2624jtB3pN.jpg
64455,412326,Khaidi No. 150,6.25,17,A convict who plans to escape the country unexpectedly switches his place with a good Samaritan who fights for the rights of poor farmers.,2017-01-15,"{Action,Romance,Thriller}",{},{},false,2024-08-11 05:11:54.560,https://image.tmdb.org/t/p/w500/fTtE0ENBSYEQeMhucVVFglUWemx.jpg
4783,378348,A Violent Prosecutor,7.0,103,"After a prosecution lawyer is framed and convicted for murder, he tries to catch the real murderer from jail with the help of a con artist.",2016-02-03,"{Crime,Comedy,Action}",{Kocowa},{NULL},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/pA4MoUac4jlCbASIvkzB0YZ2RWu.jpg
162042,270512,Kaizoku Sentai Gokaiger: Let's Make an Extremely GOLDEN Show of it! The 36-Stage Gokai Change!!,6.0,5,"Captain Marvelous and Gai are accidentally fused together in one body during Insarn's attempt to put Gai inside Karizorg, the empty shell of Barizorg. Determined to retrieve Insarn's gun and reverse the process, the duo transform into a hybrid form of Gokai Silver with Gokai Red's helmet and boots, and change into the red warriors from the past 34 Super Sentai while battling dozens of Gormin Sailors!",2011-11-01,"{Action,Comedy,""Science Fiction""}",{},{},false,2024-08-12 05:11:24.339,https://image.tmdb.org/t/p/w500/sKZM68CIpybHjlyQk8PENktiuzH.jpg
166242,59900,Gaganam,6.1,11,"When terrorists hijack a plane from Chennai, a struggle with the pilots damages the engine forcing them to make an emergency landing in Tirupati. NSG commando Ravi is entrusted with rescue operations.",2011-02-11,"{Action,Drama,Thriller}","{""Sun Nxt""}",{NULL},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/n9OYOo0mZ97la2JnKP06fDg7xdq.jpg
166241,410968,Ninja Hunter,6.8,4,"Tao, a ninja from the Iga clan, wakes up in a damp cave surrounded by bodies. Suffering from amnesia, he can’t remember how or even why he’s in there, or if he was the perpetrator of the massacre. As Tao tries to solve this enigma, a bizarre web of betrayals unfolds before our eyes in an explosive cocktail.",2015-07-17,{Action},{ARROW},{NULL},false,2024-08-11 05:11:54.560,https://image.tmdb.org/t/p/w500/zF8BvZkvo58iitU7TEkkl9e2jHX.jpg
5801,71700,Repeaters,5.805,167,"A gritty mind-bending thriller about three twenty-somethings who find themselves in an impossible time labyrinth, where each day they awaken to the same terrifying day as the preceding one.",2011-04-22,"{Drama,Action,Crime,""Science Fiction""}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/9nQuL87o5AcUayeZM3cOXw1VbIv.jpg
57171,332222,Kamen Rider Gaim: Gaiden - Zangetsu And Baron,5.0,4,"Brought on by popularity for the series, this DVD Special feats. two half-hour side stories that take place during the events of the show. Both stories appear to take place just after episode 20, the first episode of the Helheim Saga. The Kamen Rider Zangetsu side story begins with Takatora telling Kota about the truth behind Helheim. While a childhood friend pays Takatora a visit, a mysterious Kamen Rider that has control over cracks begins to hunt down Yggdrasill’s forces. The Kamen Rider Baron side story begins with Kaito seeking out the Overlords for Professor Ryoma. A prince visits Zawame and when he finds out that Kaito looks exactly like him, he decides to forcefully switch lives, resulting in conflict.",2015-04-22,"{""Science Fiction"",Action,Adventure}",{},{},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/nZqvOiXf71jzGrpnKJk5Hdtjc44.jpg
5830,531597,Satyameva Jayate,6.538,52,"DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",2018-08-15,"{Action,Thriller}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/4cgcfxYE1UoNGISx9CrdhuKsXe3.jpg
170282,220798,Crosshairs,3.1,7,"Hired to enact revenge on a man who savagely beat a beautiful Russian débutant, Jack Verlaine is pressed between his newly acquired job and a persistent man named, Brill, who offers him a chance to advance higher in his seedy career. But when an estranged lover reappears in Verlaine's regimented existence, he soon realizes the new elements in his life may be just a plot to uncover his true identity.",2013-05-13,"{Action,Drama,Thriller}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-12 05:11:24.339,https://image.tmdb.org/t/p/w500/8N1PYkU26SZUFEDAdLAK6d9P2Xe.jpg
31524,407909,Mobile Suit Gundam SEED: Special Edition III - The Rumbling Sky,6.3,3,"The Earth Forces has commissioned another Archangel-class ship, the Dominion; its sole mission is to destroy the renegade Archangel. As the battle draws to its ultimate conclusion, it is possible that humanity itself will be the victim. Kira, Athrun, and the others must stop a war that threatens both sides with genocide!",2023-09-22,"{""Science Fiction"",Action,Animation,Drama}",{},{},false,2024-08-07 05:11:56.822,https://image.tmdb.org/t/p/w500/oZBvGnXCEoqdkIaEWb0C9EaxGIW.jpg
40219,1128692,Crack,0.0,0,"At a crossroads, a young drug dealer risks losing everything when he decides to either embrace a life of crime or get out before it’s too late.",2023-04-01,"{Drama,Action}",{},{},false,2024-08-13 05:11:48.308,https://image.tmdb.org/t/p/w500/pkGGHzK4s5Nu53iUCNHwLpe1FFs.jpg
60490,341190,Johan Falk: Blood Diamonds,6.8,28,"GSI follow up a weapon trail that leads right into Kavkaz mafia headquarters on the west coast. GSI member Niklas Saxlid is the one in the group who is specialized in undercover operations, and he has penetrated Kavkaz' activities. But suddenly something happens and Niklas disappears.",2015-07-27,"{Thriller,Action,Crime}",{},{},false,2024-08-21 05:17:24.576,https://image.tmdb.org/t/p/w500/jXx81KJbBG1aYnRBKoQSDD1DF19.jpg
52641,1302106,Honeko Akabane's Bodyguards,0.0,0,"Ibuki Arakuni is a high school student who is far from a model student. He has a childhood friend, Akabane Honeko, who attends the same high school as Ibuki Arakuni.",2024-08-02,"{Action,Comedy,Romance}",{},{},false,2024-08-15 05:15:12.771,https://image.tmdb.org/t/p/w500/nXcf8MglBH54RZSmq2e4URmx9OO.jpg
35492,641304,The Unknown,7.8,9,"Gumnaami is a film based on the Mukherjee Commission Hearings which happened from 1999 to 2005 where the three theories about Netaji Subhas Chandra Bose's death were discussed and debated. It is a dramatization of the hearings where an investigative journalist supporting the Gumnaami Baba theory locks horns with the official lawyer who supports the plane crash theory. In their clash, the Death in Russia theory also comes up.",2019-10-02,"{Action,Drama}",{Hoichoi},{NULL},false,2024-07-21 05:12:48.351,https://image.tmdb.org/t/p/w500/8t4rsFgYKd95AxywMJW9N5kJtNa.jpg
48745,443587,I'm Doing Fine in Middle School,7.0,1,A story about mothers and their achievements through a mother who was once a Taekwondo champion but is now an ordinary mother with an adolescent son.,2017-02-24,"{Action,Comedy,Family}",{},{},false,2024-07-22 05:11:06.168,https://image.tmdb.org/t/p/w500/rWjnrNCsrBogRxyVKjLAYFlqHEY.jpg
40211,441967,Immigration Game,4.3,19,Germany refuses to receive any more refugees. The only way to obtain citizenship is to survive the popular TV show 'Immigration Game'. Whoever participates as a 'Runner' will be abandoned on the outskirts of Berlin and must make their way to the television tower at Alexanderplatz. For a prize money every German citizen may chase and eventually kill the refugees entirely unpunished.,2017-05-02,"{Drama,Thriller,Action}",{},{},false,2024-08-06 05:11:49.710,https://image.tmdb.org/t/p/w500/g4NQTqzqKw4q8BfpoAnsRzcaZQG.jpg
77447,1002088,Mission: Cross,7.093,54,"In the ultimate test of marriage, an agent-turned-househusband gets tangled in a perilous mission with his detective wife, who's clueless about his past.",2024-08-09,"{Action,Comedy,Adventure}","{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/aE9WqOApdRYsowsGE0118dyA4c9.jpg
5390,732203,Gintama: The Very Final,8.3,60,"The concluding film to the Gintama animated series, adapting the final chapters of the comic series of the same name by Hideaki Sorachi. The film covers chapters 699–704 of the original comics, with original material added in.",2021-01-08,"{Animation,Action,Comedy}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/kxBHS1PGebEN0lrFdk0o9FZY6Rn.jpg
65285,1273948,Unspoken,0.0,0,A grieving Chinese father travels to America to collect his daughter and stays to catch the killer.,2024-04-02,"{Crime,Drama,Action}",{},{},false,2024-07-19 05:12:11.609,https://image.tmdb.org/t/p/w500/cPs9UvZAFs6mk2LEH3KtQdoO6SL.jpg
4539,539626,Freedom Fighters: The Ray,6.1,78,"Earth-X is one of many realities in the multiverse, with one glaring difference from our Earth: The Nazis won World War II. Led by The Ray, a group of heroes known as the Freedom Fighters battle selflessly against tyranny. But when The Ray is transported to our Earth to save his life, he passes his powers to his unsuspecting counterpart, Ray Terrill. Charged with superhuman abilities, Terrill is newly christened The Ray and must adapt and overcome the challenges of crime-fighting with a little help from The Flash and Green Arrow. Seasoned and ready to fight, The Ray now faces his biggest battle: a return to Earth-X to lead the Freedom Fighters against Overgirl and her evil Nazi henchmen!",2018-08-28,"{Animation,Action,Fantasy}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/jo6ItNdatsIJuIN6WNXI94q74Yq.jpg
40237,593495,The Reliant,4.0,12,"Economic collapse causes widespread rioting and social unrest, leaving a lovesick 19-year-old girl struggling to care for her siblings in a stretch of woods bordered by lawless anarchy, wondering why a good God would let this happen.",2019-10-24,"{Action,Family}",{},{},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/ynxYSh6g6Kp8eExDKATUu4xsPUx.jpg
48753,431111,King's Gambit,10.0,1,"King's Gambit is an independent, live-action feature film set in present-day Florida about Bryce, a man who uses a mystic journal to alter the world around him.",2018-01-01,"{Fantasy,Drama,Action,Adventure}",{},{},false,2024-07-09 05:16:28.968,https://image.tmdb.org/t/p/w500/e6gwyrXMjQAlpXyqHBQsRxMBJt9.jpg
27697,714995,The Manson Brothers: Midnight Zombie Massacre,4.75,12,"Two worn-out wrestling brothers take part in a midnight fight on Halloween. What they do not know: While they are trapped in the wrestling arena, their opponents and the audience were infected with a mutated variant of rabies. Equipped only with their martial arts and wrestling masks, the brothers have to fight for their lives and prevent the virus from breaking out.",2021-09-10,"{Horror,Action,Comedy}",{},{},false,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/iUS7P4JAMoaXZNlK7uORDe7ESy5.jpg
27786,1002780,Kamen Rider Geats × Revice: Movie Battle Royale,6.0,10,"Geats, Revice, and Ryuki wage a fierce battle royale that transcends beyond the Heisei and Reiwa eras.",2022-12-23,"{Action,""Science Fiction"",Adventure,Drama}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/wwKOQPKYijGqLdqY7Bp4orYmA5E.jpg
4643,546110,The Rookies,5.3,38,"Extreme sport lover Zhou Feng got involved in an international illegal trade by accident. So he had to follow an international special agent Bruce to Budapest. Together with a crappy police officer Miao Yan, a non-professional scientist Ding Shan and an unemployed doctor LV, they became an amateur unit. In company with the senior agent Bruce, these four rookies started a fight with the terrorists that was both thrilling and hilarious.",2019-07-12,"{Action,Adventure,Comedy}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/j3vWi7s6WqX66BU6O3wsjSZ4sIT.jpg
5736,64687,Iron Invader,3.6,42,A local artist uses the wreckage of a crashed Russian satellite in his giant sculpture for the town's centennial celebration. But soon a mysterious alien substance brings the giant sculpture to life; creating an iron monster whose only instinct is to survive at any cost.,2011-02-12,"{Fantasy,""Science Fiction"",""TV Movie"",Action}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/teHSAlo6brhGKvvftsBlR1GrhaH.jpg
35747,915865,Mrs. Undercover,5.1,7,An ace undercover agent living as a middle-class housewife is assigned a task after a decade. How will she take down a serial killer targeting ambitious women with her rusty skills?,2023-04-14,"{Action,Comedy,Thriller}",{},{},false,2024-08-14 05:17:09.694,https://image.tmdb.org/t/p/w500/wEKwOfgo3IMGNNGkDF0WJQtrmIx.jpg
6288,611598,Samrat Prithviraj,7.028,18,"The true story of legendary Hindu warrior king ""Prithviraj Chauhan"" including his early military successes, love story with Sanyogita & clashes with Muhammad of Ghor, a ruler of the Ghurid dynasty who led the foundation of Muslim rule in the Indian subcontinent.",2022-06-03,"{Action,Drama,History}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/itjop20yizH1cwB44tIo5JivPSq.jpg
90636,672269,Kuşatma Yedi Uyuyanlar,0.0,0,"",2019-10-04,{Action},{},{},false,2024-07-22 05:11:06.168,https://image.tmdb.org/t/p/w500/fydqtyIPnN95KQQ0vUP1sYj7S0V.jpg
48678,766139,Special Agent,8.0,3,Eliminate the North Korean hidden VIPs!  Won-cheol of the National Intelligence Service of the Republic of Korea is offered a mission.  Eliminating VIPs who participated in the operation to develop weapons of mass destruction in North Korea.  Won-cheol is forced to accept the mission while thinking of her daughter 'Ah-reum' who is in danger…  The secret operation of South and North Korean special agents begin!,2020-11-19,"{Action,Drama}",{},{},false,2024-07-13 05:11:38.447,https://image.tmdb.org/t/p/w500/jgdaVVsX0YQn42OuunawNOroIP4.jpg
53185,1210096,Jorge da Capadócia,7.8,2,"After winning yet another battle, Jorge is decorated as the new captain of the army, and now finds himself faced with his greatest challenge, whether to be faithful to his faith or succumb to the excesses of Emperor Diocletian.",2024-04-18,"{Action,Drama,War}",{},{},false,2024-08-21 05:17:24.576,https://image.tmdb.org/t/p/w500/ynDiIH3bfEfAoAX5MOno3BcIiZs.jpg
31714,1124272,Bone Cold,3.9,8,"An experienced Black Ops sniper attempts a nightmarish escape after a failed mission, tracked by enemy soldiers hellbent on revenge, and also hunted by something sinister and monstrous, hungry and determined.",2024-03-18,"{Action,Thriller,Horror}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/yi8TQ9txgb7wDtGkghQmkkZLL9r.jpg
6714,110112,Nitro Circus: The Movie,6.367,109,"You will see Travis Pastrana and the whole Nitro Circus crew perform some of the most ridiculous, awe-inspiring, and simply insane stunts ever caught on camera. Coming to you in three dimensional glory, it will feel like you are there sitting shotgun with the crew.",2012-08-08,"{Action,Comedy,Documentary}",{},{},false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/ofDDFfZ40dnGUPyjaDSPwqCQ12K.jpg
6088,1138749,The Island,5.9,30,"When his brother is killed, LAPD officer Mark leaves the city to return to the island he grew up on. Seeking answers and ultimately vengeance, he soon finds himself in a bloody battle with the corrupt tycoon who's taken over the island paradise.",2024-01-29,"{Action,Crime,Thriller}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",false,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/ajb1rMiorchfRemYHZCkbV9DBg6.jpg
53057,95524,The Frontier Boys,4.4,5,"The story of four high school boys whose undefeated basketball season and friendship are threatened after a drive-by shooting leaves one of them in a coma and one of them with a secret. Brent Fencett, Jed Bracken, and T.J. Lewis are star players on the Charlevoix High School Basketball team; Jackson Carlson is their most obnoxious fan. They are unbeaten on the court and inseparable off it - until Brent gets caught up in his older brother's mixed up life. The consequences of Brent's choice leave T.J. in the hospital, and Brent's soul in turmoil. Written by Frontier Boys",2011-02-18,"{Action,Adventure,Drama,Family}",{},{},false,2024-07-14 05:11:53.474,https://image.tmdb.org/t/p/w500/Akyfh2kCfB6LAmbdEqe4SWhE6Wb.jpg
40249,1071804,Onihei Crime Files: The Final Zenpen - Gonenme no Kyaku,8.0,3,"",2016-12-02,"{""TV Movie"",Action,Drama}",{},{},false,2024-07-06 05:16:36.085,https://image.tmdb.org/t/p/w500/tf5S5WNpM9OeJeqnX2dnUwunfSJ.jpg
27215,417004,The Escape,6.38,46,"After the controversial disappearance of their Chief Medical Officer, a shadowy bio genetics company is under siege by the FBI for secretly cloning humans. Amidst the chaos, Molgen’s head mercenary Holt is sneaking out the last living clone, a young woman named Lily to a mysterious buyer. Holt has hired The Driver, accompanied by a heavily armed squadron of fellow Molgen mercenaries, to evade the authorities and deliver Lily and himself to the buyer. The journey takes an unexpected turn and Holt is forced to take matters into his own hands, as the driver once again demonstrates his mettle and extraordinary driving skills.",2016-10-23,"{Thriller,Action}",{},{},false,2024-08-20 05:18:34.512,https://image.tmdb.org/t/p/w500/nKm8oOyjC88l0Iggwuye4ayMvWF.jpg
48758,74573,Head,6.3,3,"Dr. KIM Sang-chul who is a world renowned genius medical scientist is killed by himself and his head is cut and missing in his funeral. While a dispatch rider, Hong-je, delivers Dr. KIM’s head, he is kidnapped by Baek-jung and his elder sister, Hong-joo goes head to head with him to save Hong-je!! As far as she chases him, the forces into the background of Dr. KIM’s head are revealed and Hong-joo is in danger. Can a reckless but loyal female journalist save her bro and take the scoop what she wants so eagerly?",2011-05-26,"{Action,Thriller}",{},{},false,2024-07-09 05:16:28.968,https://image.tmdb.org/t/p/w500/81ORDNki5K17LU8HZKlEL7w6OPg.jpg
